Vendor_ID,Vendor_Name,Bank_Account_ID,Syndicate_ID,Syndicate_Size,Active_Project_Count,Vendor_Total_Sanctioned_Amount,Syndicate_Total_Funds_INR,Collusion_Risk_Score,Evidence_Reasons
V000364,Contractor Company 000364,BANK000024,SYNDICATE_024,9,0,0,84450000,72.4,"['Shares bank account BANK000024 with 8 other registered contractors.', 'Belongs to SYNDICATE_024 (9 members) controlling 18 projects.', 'Contractor syndicate holds INR 84,450,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000328,Contractor Company 000328,BANK000062,SYNDICATE_062,9,3,10870000,58960000,71.43,"['Shares bank account BANK000062 with 8 other registered contractors.', 'Belongs to SYNDICATE_062 (9 members) controlling 15 projects.', 'Contractor syndicate holds INR 58,960,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 10,870,000.']"
V000771,Contractor Company 000771,BANK000062,SYNDICATE_062,9,2,10000000,58960000,71.43,"['Shares bank account BANK000062 with 8 other registered contractors.', 'Belongs to SYNDICATE_062 (9 members) controlling 15 projects.', 'Contractor syndicate holds INR 58,960,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 10,000,000.']"
V000647,Contractor Company 000647,BANK000062,SYNDICATE_062,9,4,9550000,58960000,71.43,"['Shares bank account BANK000062 with 8 other registered contractors.', 'Belongs to SYNDICATE_062 (9 members) controlling 15 projects.', 'Contractor syndicate holds INR 58,960,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 9,550,000.']"
V000214,Contractor Company 000214,BANK000062,SYNDICATE_062,9,1,8140000,58960000,71.43,"['Shares bank account BANK000062 with 8 other registered contractors.', 'Belongs to SYNDICATE_062 (9 members) controlling 15 projects.', 'Contractor syndicate holds INR 58,960,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 8,140,000.']"
V000864,Contractor Company 000864,BANK000062,SYNDICATE_062,9,1,7790000,58960000,71.43,"['Shares bank account BANK000062 with 8 other registered contractors.', 'Belongs to SYNDICATE_062 (9 members) controlling 15 projects.', 'Contractor syndicate holds INR 58,960,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 7,790,000.']"
V000701,Contractor Company 000701,BANK000062,SYNDICATE_062,9,1,7730000,58960000,71.43,"['Shares bank account BANK000062 with 8 other registered contractors.', 'Belongs to SYNDICATE_062 (9 members) controlling 15 projects.', 'Contractor syndicate holds INR 58,960,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 7,730,000.']"
V000075,Contractor Company 000075,BANK000062,SYNDICATE_062,9,1,2560000,58960000,71.43,"['Shares bank account BANK000062 with 8 other registered contractors.', 'Belongs to SYNDICATE_062 (9 members) controlling 15 projects.', 'Contractor syndicate holds INR 58,960,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 2,560,000.']"
V001000,Contractor Company 001000,BANK000062,SYNDICATE_062,9,1,1250000,58960000,71.43,"['Shares bank account BANK000062 with 8 other registered contractors.', 'Belongs to SYNDICATE_062 (9 members) controlling 15 projects.', 'Contractor syndicate holds INR 58,960,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,250,000.']"
V000633,Contractor Company 000633,BANK000062,SYNDICATE_062,9,1,1070000,58960000,71.43,"['Shares bank account BANK000062 with 8 other registered contractors.', 'Belongs to SYNDICATE_062 (9 members) controlling 15 projects.', 'Contractor syndicate holds INR 58,960,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,070,000.']"
V000807,Contractor Company 000807,BANK000090,SYNDICATE_090,12,3,16750000,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 16,750,000.']"
V000775,Contractor Company 000775,BANK000090,SYNDICATE_090,12,2,15220000,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 15,220,000.']"
V000099,Contractor Company 000099,BANK000090,SYNDICATE_090,12,2,13730000,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 13,730,000.']"
V000147,Contractor Company 000147,BANK000090,SYNDICATE_090,12,1,8080000,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 8,080,000.']"
V000337,Contractor Company 000337,BANK000090,SYNDICATE_090,12,1,7630000,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 7,630,000.']"
V000814,Contractor Company 000814,BANK000090,SYNDICATE_090,12,1,6000000,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 6,000,000.']"
V000503,Contractor Company 000503,BANK000090,SYNDICATE_090,12,1,5610000,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 5,610,000.']"
V000890,Contractor Company 000890,BANK000090,SYNDICATE_090,12,1,620000,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 620,000.']"
V000106,Contractor Company 000106,BANK000090,SYNDICATE_090,12,0,0,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000124,Contractor Company 000124,BANK000090,SYNDICATE_090,12,0,0,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000226,Contractor Company 000226,BANK000090,SYNDICATE_090,12,0,0,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000263,Contractor Company 000263,BANK000090,SYNDICATE_090,12,0,0,73640000,71.29,"['Shares bank account BANK000090 with 11 other registered contractors.', 'Belongs to SYNDICATE_090 (12 members) controlling 12 projects.', 'Contractor syndicate holds INR 73,640,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000466,Contractor Company 000466,BANK000067,SYNDICATE_067,8,5,22710000,89460000,71.18,"['Shares bank account BANK000067 with 7 other registered contractors.', 'Belongs to SYNDICATE_067 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 89,460,000 in sanctioned public funds.', 'Entity directly holds 5 project(s) totaling INR 22,710,000.']"
V000541,Contractor Company 000541,BANK000067,SYNDICATE_067,8,2,17830000,89460000,71.18,"['Shares bank account BANK000067 with 7 other registered contractors.', 'Belongs to SYNDICATE_067 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 89,460,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 17,830,000.']"
V000188,Contractor Company 000188,BANK000067,SYNDICATE_067,8,3,16920000,89460000,71.18,"['Shares bank account BANK000067 with 7 other registered contractors.', 'Belongs to SYNDICATE_067 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 89,460,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 16,920,000.']"
V000642,Contractor Company 000642,BANK000067,SYNDICATE_067,8,2,13450000,89460000,71.18,"['Shares bank account BANK000067 with 7 other registered contractors.', 'Belongs to SYNDICATE_067 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 89,460,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 13,450,000.']"
V000566,Contractor Company 000566,BANK000067,SYNDICATE_067,8,3,8420000,89460000,71.18,"['Shares bank account BANK000067 with 7 other registered contractors.', 'Belongs to SYNDICATE_067 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 89,460,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 8,420,000.']"
V000517,Contractor Company 000517,BANK000067,SYNDICATE_067,8,1,7160000,89460000,71.18,"['Shares bank account BANK000067 with 7 other registered contractors.', 'Belongs to SYNDICATE_067 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 89,460,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 7,160,000.']"
V000569,Contractor Company 000569,BANK000067,SYNDICATE_067,8,1,2970000,89460000,71.18,"['Shares bank account BANK000067 with 7 other registered contractors.', 'Belongs to SYNDICATE_067 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 89,460,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 2,970,000.']"
V000201,Contractor Company 000201,BANK000067,SYNDICATE_067,8,0,0,89460000,71.18,"['Shares bank account BANK000067 with 7 other registered contractors.', 'Belongs to SYNDICATE_067 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 89,460,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000237,Contractor Company 000237,BANK000080,SYNDICATE_080,8,5,31300000,101510000,70.19,"['Shares bank account BANK000080 with 7 other registered contractors.', 'Belongs to SYNDICATE_080 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 101,510,000 in sanctioned public funds.', 'Entity directly holds 5 project(s) totaling INR 31,300,000.']"
V000613,Contractor Company 000613,BANK000080,SYNDICATE_080,8,4,21920000,101510000,70.19,"['Shares bank account BANK000080 with 7 other registered contractors.', 'Belongs to SYNDICATE_080 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 101,510,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 21,920,000.']"
V000096,Contractor Company 000096,BANK000080,SYNDICATE_080,8,3,18550000,101510000,70.19,"['Shares bank account BANK000080 with 7 other registered contractors.', 'Belongs to SYNDICATE_080 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 101,510,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 18,550,000.']"
V000240,Contractor Company 000240,BANK000080,SYNDICATE_080,8,3,16520000,101510000,70.19,"['Shares bank account BANK000080 with 7 other registered contractors.', 'Belongs to SYNDICATE_080 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 101,510,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 16,520,000.']"
V000269,Contractor Company 000269,BANK000080,SYNDICATE_080,8,1,8620000,101510000,70.19,"['Shares bank account BANK000080 with 7 other registered contractors.', 'Belongs to SYNDICATE_080 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 101,510,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 8,620,000.']"
V000005,Contractor Company 000005,BANK000080,SYNDICATE_080,8,1,4600000,101510000,70.19,"['Shares bank account BANK000080 with 7 other registered contractors.', 'Belongs to SYNDICATE_080 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 101,510,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 4,600,000.']"
V000395,Contractor Company 000395,BANK000080,SYNDICATE_080,8,0,0,101510000,70.19,"['Shares bank account BANK000080 with 7 other registered contractors.', 'Belongs to SYNDICATE_080 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 101,510,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000810,Contractor Company 000810,BANK000080,SYNDICATE_080,8,0,0,101510000,70.19,"['Shares bank account BANK000080 with 7 other registered contractors.', 'Belongs to SYNDICATE_080 (8 members) controlling 17 projects.', 'Contractor syndicate holds INR 101,510,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000062,Contractor Company 000062,BANK000099,SYNDICATE_099,9,6,30720000,82300000,69.91,"['Shares bank account BANK000099 with 8 other registered contractors.', 'Belongs to SYNDICATE_099 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 82,300,000 in sanctioned public funds.', 'Entity directly holds 6 project(s) totaling INR 30,720,000.']"
V000671,Contractor Company 000671,BANK000099,SYNDICATE_099,9,3,13860000,82300000,69.91,"['Shares bank account BANK000099 with 8 other registered contractors.', 'Belongs to SYNDICATE_099 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 82,300,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 13,860,000.']"
V000739,Contractor Company 000739,BANK000099,SYNDICATE_099,9,1,9810000,82300000,69.91,"['Shares bank account BANK000099 with 8 other registered contractors.', 'Belongs to SYNDICATE_099 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 82,300,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 9,810,000.']"
V000015,Contractor Company 000015,BANK000099,SYNDICATE_099,9,1,7560000,82300000,69.91,"['Shares bank account BANK000099 with 8 other registered contractors.', 'Belongs to SYNDICATE_099 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 82,300,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 7,560,000.']"
V000892,Contractor Company 000892,BANK000099,SYNDICATE_099,9,2,7300000,82300000,69.91,"['Shares bank account BANK000099 with 8 other registered contractors.', 'Belongs to SYNDICATE_099 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 82,300,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 7,300,000.']"
V000836,Contractor Company 000836,BANK000099,SYNDICATE_099,9,2,6580000,82300000,69.91,"['Shares bank account BANK000099 with 8 other registered contractors.', 'Belongs to SYNDICATE_099 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 82,300,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 6,580,000.']"
V000408,Contractor Company 000408,BANK000099,SYNDICATE_099,9,1,6470000,82300000,69.91,"['Shares bank account BANK000099 with 8 other registered contractors.', 'Belongs to SYNDICATE_099 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 82,300,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 6,470,000.']"
V000383,Contractor Company 000383,BANK000099,SYNDICATE_099,9,0,0,82300000,69.91,"['Shares bank account BANK000099 with 8 other registered contractors.', 'Belongs to SYNDICATE_099 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 82,300,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000977,Contractor Company 000977,BANK000099,SYNDICATE_099,9,0,0,82300000,69.91,"['Shares bank account BANK000099 with 8 other registered contractors.', 'Belongs to SYNDICATE_099 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 82,300,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000767,Contractor Company 000767,BANK000093,SYNDICATE_093,6,3,29100000,83030000,69.76,"['Shares bank account BANK000093 with 5 other registered contractors.', 'Belongs to SYNDICATE_093 (6 members) controlling 16 projects.', 'Contractor syndicate holds INR 83,030,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 29,100,000.']"
V000632,Contractor Company 000632,BANK000093,SYNDICATE_093,6,5,18340000,83030000,69.76,"['Shares bank account BANK000093 with 5 other registered contractors.', 'Belongs to SYNDICATE_093 (6 members) controlling 16 projects.', 'Contractor syndicate holds INR 83,030,000 in sanctioned public funds.', 'Entity directly holds 5 project(s) totaling INR 18,340,000.']"
V000453,Contractor Company 000453,BANK000093,SYNDICATE_093,6,3,12660000,83030000,69.76,"['Shares bank account BANK000093 with 5 other registered contractors.', 'Belongs to SYNDICATE_093 (6 members) controlling 16 projects.', 'Contractor syndicate holds INR 83,030,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 12,660,000.']"
V000997,Contractor Company 000997,BANK000093,SYNDICATE_093,6,2,11570000,83030000,69.76,"['Shares bank account BANK000093 with 5 other registered contractors.', 'Belongs to SYNDICATE_093 (6 members) controlling 16 projects.', 'Contractor syndicate holds INR 83,030,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 11,570,000.']"
V000857,Contractor Company 000857,BANK000093,SYNDICATE_093,6,2,6760000,83030000,69.76,"['Shares bank account BANK000093 with 5 other registered contractors.', 'Belongs to SYNDICATE_093 (6 members) controlling 16 projects.', 'Contractor syndicate holds INR 83,030,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 6,760,000.']"
V000737,Contractor Company 000737,BANK000093,SYNDICATE_093,6,1,4600000,83030000,69.76,"['Shares bank account BANK000093 with 5 other registered contractors.', 'Belongs to SYNDICATE_093 (6 members) controlling 16 projects.', 'Contractor syndicate holds INR 83,030,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 4,600,000.']"
V000935,Contractor Company 000935,BANK000066,SYNDICATE_066,10,3,20540000,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 20,540,000.']"
V000687,Contractor Company 000687,BANK000066,SYNDICATE_066,10,3,16550000,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 16,550,000.']"
V000716,Contractor Company 000716,BANK000066,SYNDICATE_066,10,3,13680000,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 13,680,000.']"
V000552,Contractor Company 000552,BANK000066,SYNDICATE_066,10,2,11070000,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 11,070,000.']"
V000978,Contractor Company 000978,BANK000066,SYNDICATE_066,10,1,9440000,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 9,440,000.']"
V000780,Contractor Company 000780,BANK000066,SYNDICATE_066,10,1,5250000,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 5,250,000.']"
V000217,Contractor Company 000217,BANK000066,SYNDICATE_066,10,2,2640000,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 2,640,000.']"
V000529,Contractor Company 000529,BANK000066,SYNDICATE_066,10,0,0,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000598,Contractor Company 000598,BANK000066,SYNDICATE_066,10,0,0,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000897,Contractor Company 000897,BANK000066,SYNDICATE_066,10,0,0,79170000,69.52,"['Shares bank account BANK000066 with 9 other registered contractors.', 'Belongs to SYNDICATE_066 (10 members) controlling 15 projects.', 'Contractor syndicate holds INR 79,170,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000991,Contractor Company 000991,BANK000001,SYNDICATE_001,7,4,19790000,68100000,69.45,"['Shares bank account BANK000001 with 6 other registered contractors.', 'Belongs to SYNDICATE_001 (7 members) controlling 17 projects.', 'Contractor syndicate holds INR 68,100,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 19,790,000.']"
V000385,Contractor Company 000385,BANK000001,SYNDICATE_001,7,3,12360000,68100000,69.45,"['Shares bank account BANK000001 with 6 other registered contractors.', 'Belongs to SYNDICATE_001 (7 members) controlling 17 projects.', 'Contractor syndicate holds INR 68,100,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 12,360,000.']"
V000025,Contractor Company 000025,BANK000001,SYNDICATE_001,7,2,11120000,68100000,69.45,"['Shares bank account BANK000001 with 6 other registered contractors.', 'Belongs to SYNDICATE_001 (7 members) controlling 17 projects.', 'Contractor syndicate holds INR 68,100,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 11,120,000.']"
V000803,Contractor Company 000803,BANK000001,SYNDICATE_001,7,3,8140000,68100000,69.45,"['Shares bank account BANK000001 with 6 other registered contractors.', 'Belongs to SYNDICATE_001 (7 members) controlling 17 projects.', 'Contractor syndicate holds INR 68,100,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 8,140,000.']"
V000732,Contractor Company 000732,BANK000001,SYNDICATE_001,7,2,7670000,68100000,69.45,"['Shares bank account BANK000001 with 6 other registered contractors.', 'Belongs to SYNDICATE_001 (7 members) controlling 17 projects.', 'Contractor syndicate holds INR 68,100,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 7,670,000.']"
V000199,Contractor Company 000199,BANK000001,SYNDICATE_001,7,2,7610000,68100000,69.45,"['Shares bank account BANK000001 with 6 other registered contractors.', 'Belongs to SYNDICATE_001 (7 members) controlling 17 projects.', 'Contractor syndicate holds INR 68,100,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 7,610,000.']"
V000314,Contractor Company 000314,BANK000001,SYNDICATE_001,7,1,1410000,68100000,69.45,"['Shares bank account BANK000001 with 6 other registered contractors.', 'Belongs to SYNDICATE_001 (7 members) controlling 17 projects.', 'Contractor syndicate holds INR 68,100,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,410,000.']"
V000203,Contractor Company 000203,BANK000098,SYNDICATE_098,7,3,24050000,87920000,69.07,"['Shares bank account BANK000098 with 6 other registered contractors.', 'Belongs to SYNDICATE_098 (7 members) controlling 16 projects.', 'Contractor syndicate holds INR 87,920,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 24,050,000.']"
V000536,Contractor Company 000536,BANK000098,SYNDICATE_098,7,4,22770000,87920000,69.07,"['Shares bank account BANK000098 with 6 other registered contractors.', 'Belongs to SYNDICATE_098 (7 members) controlling 16 projects.', 'Contractor syndicate holds INR 87,920,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 22,770,000.']"
V000186,Contractor Company 000186,BANK000098,SYNDICATE_098,7,2,12540000,87920000,69.07,"['Shares bank account BANK000098 with 6 other registered contractors.', 'Belongs to SYNDICATE_098 (7 members) controlling 16 projects.', 'Contractor syndicate holds INR 87,920,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 12,540,000.']"
V000224,Contractor Company 000224,BANK000098,SYNDICATE_098,7,3,11310000,87920000,69.07,"['Shares bank account BANK000098 with 6 other registered contractors.', 'Belongs to SYNDICATE_098 (7 members) controlling 16 projects.', 'Contractor syndicate holds INR 87,920,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 11,310,000.']"
V000311,Contractor Company 000311,BANK000098,SYNDICATE_098,7,3,8910000,87920000,69.07,"['Shares bank account BANK000098 with 6 other registered contractors.', 'Belongs to SYNDICATE_098 (7 members) controlling 16 projects.', 'Contractor syndicate holds INR 87,920,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 8,910,000.']"
V000074,Contractor Company 000074,BANK000098,SYNDICATE_098,7,1,8340000,87920000,69.07,"['Shares bank account BANK000098 with 6 other registered contractors.', 'Belongs to SYNDICATE_098 (7 members) controlling 16 projects.', 'Contractor syndicate holds INR 87,920,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 8,340,000.']"
V000705,Contractor Company 000705,BANK000098,SYNDICATE_098,7,0,0,87920000,69.07,"['Shares bank account BANK000098 with 6 other registered contractors.', 'Belongs to SYNDICATE_098 (7 members) controlling 16 projects.', 'Contractor syndicate holds INR 87,920,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000459,Contractor Company 000459,BANK000087,SYNDICATE_087,7,4,21470000,62920000,68.81,"['Shares bank account BANK000087 with 6 other registered contractors.', 'Belongs to SYNDICATE_087 (7 members) controlling 13 projects.', 'Contractor syndicate holds INR 62,920,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 21,470,000.']"
V000017,Contractor Company 000017,BANK000087,SYNDICATE_087,7,2,11300000,62920000,68.81,"['Shares bank account BANK000087 with 6 other registered contractors.', 'Belongs to SYNDICATE_087 (7 members) controlling 13 projects.', 'Contractor syndicate holds INR 62,920,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 11,300,000.']"
V000969,Contractor Company 000969,BANK000087,SYNDICATE_087,7,2,9210000,62920000,68.81,"['Shares bank account BANK000087 with 6 other registered contractors.', 'Belongs to SYNDICATE_087 (7 members) controlling 13 projects.', 'Contractor syndicate holds INR 62,920,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 9,210,000.']"
V000930,Contractor Company 000930,BANK000087,SYNDICATE_087,7,1,6540000,62920000,68.81,"['Shares bank account BANK000087 with 6 other registered contractors.', 'Belongs to SYNDICATE_087 (7 members) controlling 13 projects.', 'Contractor syndicate holds INR 62,920,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 6,540,000.']"
V000287,Contractor Company 000287,BANK000087,SYNDICATE_087,7,1,6190000,62920000,68.81,"['Shares bank account BANK000087 with 6 other registered contractors.', 'Belongs to SYNDICATE_087 (7 members) controlling 13 projects.', 'Contractor syndicate holds INR 62,920,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 6,190,000.']"
V000434,Contractor Company 000434,BANK000087,SYNDICATE_087,7,2,5690000,62920000,68.81,"['Shares bank account BANK000087 with 6 other registered contractors.', 'Belongs to SYNDICATE_087 (7 members) controlling 13 projects.', 'Contractor syndicate holds INR 62,920,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 5,690,000.']"
