Contractor_ID,Project_Count,Total_Sanctioned_INR,Avg_VPI,Max_VPI,Critical_Projects,High_Projects,Syndicate_ID,Syndicate_Role,Is_Ringleader,Vendor_Governance_Score
V038101,1,4110000.0,15.81,15.81,0,0,NONE,INDEPENDENT,False,12.65
V038102,3,11250000.0,20.47,26.56,0,0,NONE,INDEPENDENT,False,18.81
V038104,1,6350000.0,21.41,21.41,0,0,NONE,INDEPENDENT,False,17.13
V038106,3,10890000.0,22.27333333333333,25.2,0,0,NONE,INDEPENDENT,False,18.99
V038107,2,9310000.0,24.095,26.3,0,0,NONE,INDEPENDENT,False,20.16
V038108,2,9750000.0,24.835,27.61,0,0,NONE,INDEPENDENT,False,20.98
V038109,1,2020000.0,13.91,13.91,0,0,NONE,INDEPENDENT,False,11.13
V038110,5,15600000.0,24.16,28.29,0,0,NONE,INDEPENDENT,False,20.98
V038111,2,13860000.0,33.285,33.89,0,0,NONE,INDEPENDENT,False,26.87
V038112,2,12280000.0,27.130000000000003,28.78,0,0,NONE,INDEPENDENT,False,22.36
V038113,2,10480000.0,21.689999999999998,25.73,0,0,NONE,INDEPENDENT,False,18.97
V038116,1,4340000.0,28.38,28.38,0,0,NONE,INDEPENDENT,False,22.7
V038118,2,15450000.0,27.655,29.75,0,0,NONE,INDEPENDENT,False,22.96
V038119,4,21430000.0,25.485,28.85,0,0,NONE,INDEPENDENT,False,21.73
V038120,3,25830000.0,29.52333333333333,31.15,0,0,NONE,INDEPENDENT,False,24.27
V038122,3,12310000.0,24.333333333333332,27.69,0,0,NONE,INDEPENDENT,False,20.81
V038123,1,7920000.0,20.34,20.34,0,0,NONE,INDEPENDENT,False,16.27
V038124,6,20980000.0,24.671666666666667,33.56,0,0,NONE,INDEPENDENT,False,23.29
V038125,1,2120000.0,18.47,18.47,0,0,NONE,INDEPENDENT,False,14.78
V038126,2,7600000.0,21.075000000000003,22.17,0,0,NONE,INDEPENDENT,False,17.3
V038127,2,11630000.0,18.225,20.43,0,0,NONE,INDEPENDENT,False,15.46
V038128,1,7470000.0,22.64,22.64,0,0,NONE,INDEPENDENT,False,18.11
V038129,3,18650000.0,25.183333333333334,26.71,0,0,NONE,INDEPENDENT,False,20.76
V038130,4,26300000.0,25.990000000000002,28.84,0,0,NONE,INDEPENDENT,False,21.93
V038131,4,14820000.0,20.69,30.64,0,0,NONE,INDEPENDENT,False,20.53
V038132,2,11700000.0,24.674999999999997,28.61,0,0,NONE,INDEPENDENT,False,21.31
V038133,2,8390000.0,22.795,27.35,0,0,NONE,INDEPENDENT,False,20.06
V038134,2,10200000.0,23.305,29.5,0,0,NONE,INDEPENDENT,False,21.12
V038135,2,15550000.0,25.134999999999998,27.53,0,0,NONE,INDEPENDENT,False,21.07
V038136,1,9610000.0,28.12,28.12,0,0,NONE,INDEPENDENT,False,22.5
V038137,1,1900000.0,9.26,9.26,0,0,NONE,INDEPENDENT,False,7.41
V038138,1,5320000.0,23.99,23.99,0,0,NONE,INDEPENDENT,False,19.19
V038139,3,14720000.0,21.48,23.78,0,0,NONE,INDEPENDENT,False,18.1
V038140,2,6760000.0,20.93,24.31,0,0,NONE,INDEPENDENT,False,18.1
V038141,3,10630000.0,22.813333333333333,31.36,0,0,NONE,INDEPENDENT,False,21.67
V038142,1,6920000.0,24.17,24.17,0,0,NONE,INDEPENDENT,False,19.34
V038143,1,7620000.0,24.25,24.25,0,0,NONE,INDEPENDENT,False,19.4
V038144,3,20710000.0,28.863333333333333,37.0,0,0,NONE,INDEPENDENT,False,26.35
V038145,1,9480000.0,29.3,29.3,0,0,NONE,INDEPENDENT,False,23.44
V038146,2,8620000.0,24.384999999999998,24.52,0,0,NONE,INDEPENDENT,False,19.56
V038147,5,24330000.0,25.938,37.47,0,0,NONE,INDEPENDENT,False,25.36
V038148,4,24420000.0,26.675,30.93,0,0,NONE,INDEPENDENT,False,23.04
V038149,6,42340000.0,28.163333333333338,32.74,0,0,NONE,INDEPENDENT,False,24.36
V038150,1,9310000.0,31.09,31.09,0,0,NONE,INDEPENDENT,False,24.87
V038152,3,14750000.0,22.143333333333334,23.72,0,0,NONE,INDEPENDENT,False,18.35
V038153,1,8480000.0,25.94,25.94,0,0,NONE,INDEPENDENT,False,20.75
V038154,1,8670000.0,23.05,23.05,0,0,NONE,INDEPENDENT,False,18.44
V038155,2,8190000.0,18.77,19.18,0,0,NONE,INDEPENDENT,False,15.18
V038156,3,11150000.0,22.30666666666667,25.1,0,0,NONE,INDEPENDENT,False,18.96
V038157,2,11040000.0,19.985,23.09,0,0,NONE,INDEPENDENT,False,17.23
V038158,1,7240000.0,25.68,25.68,0,0,NONE,INDEPENDENT,False,20.54
V038159,5,21770000.0,25.314,32.58,0,0,NONE,INDEPENDENT,False,23.16
V038160,1,1360000.0,10.99,10.99,0,0,NONE,INDEPENDENT,False,8.79
V038161,1,4010000.0,21.09,21.09,0,0,NONE,INDEPENDENT,False,16.87
V038162,1,7670000.0,18.78,18.78,0,0,NONE,INDEPENDENT,False,15.02
V038163,1,7560000.0,18.75,18.75,0,0,NONE,INDEPENDENT,False,15.0
V038164,2,7540000.0,17.810000000000002,21.87,0,0,NONE,INDEPENDENT,False,15.87
V038165,2,11380000.0,21.39,27.33,0,0,NONE,INDEPENDENT,False,19.49
V038167,1,6400000.0,32.08,32.08,0,0,NONE,INDEPENDENT,False,25.66
V038168,1,6990000.0,24.22,24.22,0,0,NONE,INDEPENDENT,False,19.38
V038169,3,20280000.0,25.733333333333334,35.54,0,0,NONE,INDEPENDENT,False,24.51
V038170,2,8300000.0,19.885,23.85,0,0,NONE,INDEPENDENT,False,17.49
V038171,2,12020000.0,30.335,30.73,0,0,NONE,INDEPENDENT,False,24.43
V038172,3,21510000.0,20.790000000000003,23.16,0,0,NONE,INDEPENDENT,False,17.58
V038174,2,7970000.0,15.875,17.58,0,0,NONE,INDEPENDENT,False,13.38
V038175,2,9060000.0,19.395,21.74,0,0,NONE,INDEPENDENT,False,16.45
V038176,1,6750000.0,22.58,22.58,0,0,NONE,INDEPENDENT,False,18.06
V038178,4,18010000.0,29.025,33.48,0,0,NONE,INDEPENDENT,False,25.0
V038179,2,9060000.0,18.939999999999998,21.34,0,0,NONE,INDEPENDENT,False,16.11
V038180,1,4440000.0,18.05,18.05,0,0,NONE,INDEPENDENT,False,14.44
V038181,2,12750000.0,25.125,25.25,0,0,NONE,INDEPENDENT,False,20.15
V038182,2,16180000.0,26.015,26.39,0,0,NONE,INDEPENDENT,False,20.96
V038183,3,20140000.0,28.27333333333333,31.47,0,0,NONE,INDEPENDENT,False,23.9
V038185,4,26670000.0,31.09,40.13,0,0,NONE,INDEPENDENT,False,28.49
V038186,3,23500000.0,28.586666666666662,30.19,0,0,NONE,INDEPENDENT,False,23.51
V038187,2,12200000.0,28.0,29.87,0,0,NONE,INDEPENDENT,False,23.15
V038188,2,10010000.0,25.36,26.15,0,0,NONE,INDEPENDENT,False,20.6
V038189,3,11990000.0,22.203333333333333,24.92,0,0,NONE,INDEPENDENT,False,18.85
V038190,3,10890000.0,25.116666666666664,27.91,0,0,NONE,INDEPENDENT,False,21.21
V038191,1,8000000.0,17.91,17.91,0,0,NONE,INDEPENDENT,False,14.33
V038192,2,5910000.0,17.97,23.66,0,0,NONE,INDEPENDENT,False,16.65
V038193,3,16650000.0,25.836666666666662,28.89,0,0,NONE,INDEPENDENT,False,21.89
V038194,3,10370000.0,24.569999999999997,30.86,0,0,NONE,INDEPENDENT,False,22.17
V038195,4,16830000.0,27.7675,31.68,0,0,NONE,INDEPENDENT,False,23.78
V038196,1,9010000.0,18.33,18.33,0,0,NONE,INDEPENDENT,False,14.66
V038198,3,15490000.0,23.790000000000003,29.12,0,0,NONE,INDEPENDENT,False,21.16
V038199,1,9770000.0,24.7,24.7,0,0,NONE,INDEPENDENT,False,19.76
V038200,4,27010000.0,24.7,31.7,0,0,NONE,INDEPENDENT,False,22.56
V038201,1,7850000.0,19.05,19.05,0,0,NONE,INDEPENDENT,False,15.24
V038202,2,4290000.0,14.740000000000002,16.1,0,0,NONE,INDEPENDENT,False,12.34
V038203,1,5410000.0,27.48,27.48,0,0,NONE,INDEPENDENT,False,21.98
V038204,2,17330000.0,30.185000000000002,37.14,0,0,NONE,INDEPENDENT,False,26.93
V038205,2,2060000.0,20.67,25.09,0,0,NONE,INDEPENDENT,False,18.3
V038206,3,16780000.0,25.593333333333334,31.89,0,0,NONE,INDEPENDENT,False,22.99
V038207,1,4490000.0,17.24,17.24,0,0,NONE,INDEPENDENT,False,13.79
V038208,2,17130000.0,21.43,23.1,0,0,NONE,INDEPENDENT,False,17.81
V038209,2,4770000.0,23.52,26.58,0,0,NONE,INDEPENDENT,False,20.04
V038210,1,1000000.0,19.08,19.08,0,0,NONE,INDEPENDENT,False,15.26
V038211,3,16630000.0,24.92,29.85,0,0,NONE,INDEPENDENT,False,21.91
V038212,1,5720000.0,25.65,25.65,0,0,NONE,INDEPENDENT,False,20.52
V038213,1,2750000.0,12.06,12.06,0,0,NONE,INDEPENDENT,False,9.65
V038214,3,15240000.0,21.25,25.84,0,0,NONE,INDEPENDENT,False,18.84
V038217,2,10360000.0,21.025,23.59,0,0,NONE,INDEPENDENT,False,17.85
V038218,1,3450000.0,19.8,19.8,0,0,NONE,INDEPENDENT,False,15.84
V038219,1,3570000.0,18.33,18.33,0,0,NONE,INDEPENDENT,False,14.66
V038220,3,17630000.0,25.03,31.97,0,0,NONE,INDEPENDENT,False,22.8
V038221,1,3070000.0,16.96,16.96,0,0,NONE,INDEPENDENT,False,13.57
V038222,1,9800000.0,23.23,23.23,0,0,NONE,INDEPENDENT,False,18.58
V038223,3,18770000.0,26.843333333333334,30.46,0,0,NONE,INDEPENDENT,False,22.92
V038224,2,13520000.0,31.255000000000003,33.25,0,0,NONE,INDEPENDENT,False,25.8
V038225,2,12400000.0,23.05,24.03,0,0,NONE,INDEPENDENT,False,18.83
V038226,2,10490000.0,24.939999999999998,33.26,0,0,NONE,INDEPENDENT,False,23.28
V038227,1,6060000.0,23.98,23.98,0,0,NONE,INDEPENDENT,False,19.18
V038228,2,9050000.0,19.67,20.75,0,0,NONE,INDEPENDENT,False,16.17
V038229,3,15590000.0,26.7,28.73,0,0,NONE,INDEPENDENT,False,22.17
V038230,2,13010000.0,25.130000000000003,26.73,0,0,NONE,INDEPENDENT,False,20.74
V038231,2,8090000.0,16.42,20.92,0,0,NONE,INDEPENDENT,False,14.94
V038232,3,5550000.0,19.44666666666667,22.99,0,0,NONE,INDEPENDENT,False,16.97
V038233,5,30610000.0,32.018,35.16,0,0,NONE,INDEPENDENT,False,26.87
V038235,1,7700000.0,26.19,26.19,0,0,NONE,INDEPENDENT,False,20.95
V038236,5,28060000.0,28.618000000000002,34.1,0,0,NONE,INDEPENDENT,False,25.09
V038237,1,3950000.0,18.57,18.57,0,0,NONE,INDEPENDENT,False,14.86
V038238,1,5880000.0,15.57,15.57,0,0,NONE,INDEPENDENT,False,12.46
V038239,1,1130000.0,14.14,14.14,0,0,NONE,INDEPENDENT,False,11.31
V038240,1,9060000.0,24.51,24.51,0,0,NONE,INDEPENDENT,False,19.61
V038241,2,13380000.0,24.725,28.87,0,0,NONE,INDEPENDENT,False,21.44
V038242,4,23580000.0,30.060000000000002,35.95,0,0,NONE,INDEPENDENT,False,26.4
V038243,1,8600000.0,25.75,25.75,0,0,NONE,INDEPENDENT,False,20.6
V038244,1,5210000.0,24.12,24.12,0,0,NONE,INDEPENDENT,False,19.3
V038245,3,20910000.0,27.74666666666667,32.85,0,0,NONE,INDEPENDENT,False,24.24
V038246,1,2000000.0,11.58,11.58,0,0,NONE,INDEPENDENT,False,9.26
V038247,2,11730000.0,23.985,27.33,0,0,NONE,INDEPENDENT,False,20.53
V038248,1,7800000.0,26.67,26.67,0,0,NONE,INDEPENDENT,False,21.34
V038249,1,9590000.0,22.4,22.4,0,0,NONE,INDEPENDENT,False,17.92
V038250,1,2770000.0,20.1,20.1,0,0,NONE,INDEPENDENT,False,16.08
V038251,3,15230000.0,25.24,26.23,0,0,NONE,INDEPENDENT,False,20.59
V038252,4,14060000.0,20.46,23.61,0,0,NONE,INDEPENDENT,False,17.63
V038253,1,6920000.0,27.87,27.87,0,0,NONE,INDEPENDENT,False,22.3
V038254,2,7230000.0,22.47,27.93,0,0,NONE,INDEPENDENT,False,20.16
V038255,2,10990000.0,22.545,24.02,0,0,NONE,INDEPENDENT,False,18.63
V038256,4,16830000.0,24.535,26.18,0,0,NONE,INDEPENDENT,False,20.29
V038257,4,26470000.0,29.39,37.34,0,0,NONE,INDEPENDENT,False,26.69
V038258,3,19400000.0,28.55,30.67,0,0,NONE,INDEPENDENT,False,23.69
V038259,3,6890000.0,19.776666666666667,28.71,0,0,NONE,INDEPENDENT,False,19.39
V038260,4,24300000.0,26.48,32.78,0,0,NONE,INDEPENDENT,False,23.7
V038261,2,4770000.0,15.334999999999999,19.24,0,0,NONE,INDEPENDENT,False,13.83
V038262,2,12920000.0,18.54,18.58,0,0,NONE,INDEPENDENT,False,14.85
V038263,1,8280000.0,24.47,24.47,0,0,NONE,INDEPENDENT,False,19.58
V038264,1,5350000.0,20.24,20.24,0,0,NONE,INDEPENDENT,False,16.19
V038265,1,8550000.0,22.52,22.52,0,0,NONE,INDEPENDENT,False,18.02
V038267,1,5430000.0,22.2,22.2,0,0,NONE,INDEPENDENT,False,17.76
V038268,1,9000000.0,23.93,23.93,0,0,NONE,INDEPENDENT,False,19.14
V038269,2,10320000.0,19.535,22.66,0,0,NONE,INDEPENDENT,False,16.88
V038270,2,13200000.0,24.225,25.79,0,0,NONE,INDEPENDENT,False,20.01
V038271,2,3880000.0,17.134999999999998,18.38,0,0,NONE,INDEPENDENT,False,14.21
V038273,1,2020000.0,10.55,10.55,0,0,NONE,INDEPENDENT,False,8.44
V038274,2,7450000.0,21.845,22.3,0,0,NONE,INDEPENDENT,False,17.66
V038275,2,14390000.0,24.604999999999997,27.4,0,0,NONE,INDEPENDENT,False,20.8
V038276,1,7590000.0,21.7,21.7,0,0,NONE,INDEPENDENT,False,17.36
V038277,2,6670000.0,21.71,23.28,0,0,NONE,INDEPENDENT,False,18.0
V038279,2,12590000.0,22.97,26.73,0,0,NONE,INDEPENDENT,False,19.88
V038280,4,34000000.0,26.7125,28.12,0,0,NONE,INDEPENDENT,False,21.93
V038281,3,10240000.0,18.043333333333333,19.39,0,0,NONE,INDEPENDENT,False,14.97
V038282,3,12600000.0,30.83,38.05,0,0,NONE,INDEPENDENT,False,27.55
V038283,2,6800000.0,24.69,27.51,0,0,NONE,INDEPENDENT,False,20.88
V038284,3,24710000.0,27.63,32.98,0,0,NONE,INDEPENDENT,False,24.24
V038285,2,11980000.0,28.689999999999998,29.58,0,0,NONE,INDEPENDENT,False,23.31
V038287,1,8270000.0,27.95,27.95,0,0,NONE,INDEPENDENT,False,22.36
V038288,3,19520000.0,25.953333333333333,31.25,0,0,NONE,INDEPENDENT,False,22.88
V038289,4,19560000.0,24.795,29.75,0,0,NONE,INDEPENDENT,False,21.82
V038290,1,9250000.0,28.33,28.33,0,0,NONE,INDEPENDENT,False,22.66
V038291,1,4940000.0,23.25,23.25,0,0,NONE,INDEPENDENT,False,18.6
V038292,4,11440000.0,22.305,22.83,0,0,NONE,INDEPENDENT,False,18.05
V038293,2,11170000.0,26.655,28.28,0,0,NONE,INDEPENDENT,False,21.97
V038294,2,7050000.0,21.92,26.48,0,0,NONE,INDEPENDENT,False,19.36
V038295,3,10050000.0,25.89,29.78,0,0,NONE,INDEPENDENT,False,22.27
V038296,3,15600000.0,23.580000000000002,26.67,0,0,NONE,INDEPENDENT,False,20.1
V038297,2,11120000.0,26.79,28.17,0,0,NONE,INDEPENDENT,False,21.98
V038298,2,15420000.0,24.79,31.61,0,0,NONE,INDEPENDENT,False,22.56
V038299,1,1440000.0,19.37,19.37,0,0,NONE,INDEPENDENT,False,15.5
V038300,2,9860000.0,19.759999999999998,21.03,0,0,NONE,INDEPENDENT,False,16.32
V038301,3,17000000.0,27.25,34.6,0,0,NONE,INDEPENDENT,False,24.74
V038304,3,17950000.0,27.036666666666665,31.0,0,0,NONE,INDEPENDENT,False,23.21
V038305,2,12910000.0,25.490000000000002,27.85,0,0,NONE,INDEPENDENT,False,21.34
V038306,3,18860000.0,24.900000000000002,29.32,0,0,NONE,INDEPENDENT,False,21.69
V038307,3,18770000.0,28.099999999999998,34.27,0,0,NONE,INDEPENDENT,False,24.95
V038309,6,24920000.0,25.088333333333335,29.67,0,0,NONE,INDEPENDENT,False,21.9
V038310,2,14560000.0,22.325,23.7,0,0,NONE,INDEPENDENT,False,18.41
V038311,3,19370000.0,22.22666666666667,27.25,0,0,NONE,INDEPENDENT,False,19.79
V038312,1,3760000.0,13.7,13.7,0,0,NONE,INDEPENDENT,False,10.96
V038313,2,12350000.0,22.835,23.27,0,0,NONE,INDEPENDENT,False,18.44
V038314,4,28020000.0,28.1425,34.39,0,0,NONE,INDEPENDENT,False,25.01
V038315,4,11800000.0,21.802500000000002,26.77,0,0,NONE,INDEPENDENT,False,19.43
V038316,1,6170000.0,21.93,21.93,0,0,NONE,INDEPENDENT,False,17.54
V038317,3,9270000.0,19.986666666666668,22.05,0,0,NONE,INDEPENDENT,False,16.81
V038318,4,14860000.0,18.8925,20.71,0,0,NONE,INDEPENDENT,False,15.84
V038320,4,21670000.0,25.81,30.7,0,0,NONE,INDEPENDENT,False,22.6
V038323,2,5130000.0,21.095,25.38,0,0,NONE,INDEPENDENT,False,18.59
V038324,5,20790000.0,25.674,31.25,0,0,NONE,INDEPENDENT,False,22.77
V038325,2,6450000.0,22.23,26.94,0,0,NONE,INDEPENDENT,False,19.67
V038327,3,11960000.0,24.98,27.19,0,0,NONE,INDEPENDENT,False,20.87
V038328,3,22050000.0,29.886666666666667,33.42,0,0,NONE,INDEPENDENT,False,25.32
V038329,3,25120000.0,28.71666666666667,35.85,0,0,NONE,INDEPENDENT,False,25.83
V038330,1,9250000.0,30.26,30.26,0,0,NONE,INDEPENDENT,False,24.21
V038331,3,9220000.0,25.74,28.7,0,0,NONE,INDEPENDENT,False,21.78
V038332,1,5320000.0,16.02,16.02,0,0,NONE,INDEPENDENT,False,12.82
V038333,3,14880000.0,25.24,33.71,0,0,NONE,INDEPENDENT,False,23.58
V038334,1,8030000.0,27.13,27.13,0,0,NONE,INDEPENDENT,False,21.7
V038335,4,12200000.0,26.27,29.71,0,0,NONE,INDEPENDENT,False,22.39
V038337,1,3120000.0,18.47,18.47,0,0,NONE,INDEPENDENT,False,14.78
V038338,4,12740000.0,21.99,23.25,0,0,NONE,INDEPENDENT,False,18.1
V038339,1,2490000.0,24.73,24.73,0,0,NONE,INDEPENDENT,False,19.78
V038340,3,16480000.0,28.603333333333335,30.61,0,0,NONE,INDEPENDENT,False,23.69
V038342,2,14820000.0,28.759999999999998,28.97,0,0,NONE,INDEPENDENT,False,23.09
V038344,2,16680000.0,27.2,28.79,0,0,NONE,INDEPENDENT,False,22.4
V038345,1,2580000.0,19.61,19.61,0,0,NONE,INDEPENDENT,False,15.69
V038346,1,6070000.0,25.56,25.56,0,0,NONE,INDEPENDENT,False,20.45
V038347,1,8880000.0,24.07,24.07,0,0,NONE,INDEPENDENT,False,19.26
V038348,3,17560000.0,24.5,31.75,0,0,NONE,INDEPENDENT,False,22.5
V038349,1,2010000.0,13.11,13.11,0,0,NONE,INDEPENDENT,False,10.49
V038350,1,870000.0,18.46,18.46,0,0,NONE,INDEPENDENT,False,14.77
V038351,3,13360000.0,22.243333333333336,30.38,0,0,NONE,INDEPENDENT,False,21.05
V038352,3,17730000.0,23.063333333333333,26.4,0,0,NONE,INDEPENDENT,False,19.79
V038353,2,7100000.0,21.88,26.31,0,0,NONE,INDEPENDENT,False,19.28
V038354,3,17520000.0,24.69666666666667,25.84,0,0,NONE,INDEPENDENT,False,20.21
V038355,3,5870000.0,18.69,19.82,0,0,NONE,INDEPENDENT,False,15.4
V038356,2,4330000.0,18.305,20.36,0,0,NONE,INDEPENDENT,False,15.47
V038357,1,8880000.0,23.8,23.8,0,0,NONE,INDEPENDENT,False,19.04
V038360,2,4930000.0,17.67,19.35,0,0,NONE,INDEPENDENT,False,14.81
V038361,2,13480000.0,22.985,27.44,0,0,NONE,INDEPENDENT,False,20.17
V038363,1,9650000.0,17.61,17.61,0,0,NONE,INDEPENDENT,False,14.09
V038364,1,7830000.0,18.4,18.4,0,0,NONE,INDEPENDENT,False,14.72
V038365,3,17890000.0,26.03333333333333,30.62,0,0,NONE,INDEPENDENT,False,22.66
V038366,3,17740000.0,25.606666666666666,27.02,0,0,NONE,INDEPENDENT,False,21.05
V038367,2,13860000.0,26.615000000000002,27.46,0,0,NONE,INDEPENDENT,False,21.63
V038368,1,5940000.0,20.62,20.62,0,0,NONE,INDEPENDENT,False,16.5
V038369,2,5460000.0,25.09,27.1,0,0,NONE,INDEPENDENT,False,20.88
V038370,2,10230000.0,19.075000000000003,25.1,0,0,NONE,INDEPENDENT,False,17.67
V038371,2,7760000.0,22.64,23.27,0,0,NONE,INDEPENDENT,False,18.36
V038372,3,21460000.0,29.62,30.63,0,0,NONE,INDEPENDENT,False,24.1
V038373,2,5760000.0,18.61,20.68,0,0,NONE,INDEPENDENT,False,15.72
V038375,3,26040000.0,27.573333333333334,28.69,0,0,NONE,INDEPENDENT,False,22.51
V038376,2,5000000.0,19.14,19.62,0,0,NONE,INDEPENDENT,False,15.5
V038377,2,8030000.0,22.97,24.12,0,0,NONE,INDEPENDENT,False,18.84
V038379,2,16850000.0,26.15,28.68,0,0,NONE,INDEPENDENT,False,21.93
V038380,1,3750000.0,14.72,14.72,0,0,NONE,INDEPENDENT,False,11.78
V038381,1,5510000.0,18.96,18.96,0,0,NONE,INDEPENDENT,False,15.17
V038382,4,22540000.0,23.34,27.18,0,0,NONE,INDEPENDENT,False,20.21
V038383,2,9280000.0,18.06,21.33,0,0,NONE,INDEPENDENT,False,15.76
V038384,1,2510000.0,14.11,14.11,0,0,NONE,INDEPENDENT,False,11.29
V038385,1,3170000.0,19.98,19.98,0,0,NONE,INDEPENDENT,False,15.98
V038387,1,9660000.0,33.64,33.64,0,0,NONE,INDEPENDENT,False,26.91
V038390,2,6440000.0,22.509999999999998,25.62,0,0,NONE,INDEPENDENT,False,19.25
V038391,2,10180000.0,23.83,26.8,0,0,NONE,INDEPENDENT,False,20.25
V038392,3,14460000.0,24.893333333333334,27.68,0,0,NONE,INDEPENDENT,False,21.03
V038393,2,13990000.0,23.825,28.72,0,0,NONE,INDEPENDENT,False,21.02
V038395,1,1250000.0,15.3,15.3,0,0,NONE,INDEPENDENT,False,12.24
V038396,2,7160000.0,19.58,23.24,0,0,NONE,INDEPENDENT,False,17.13
V038397,1,3310000.0,18.13,18.13,0,0,NONE,INDEPENDENT,False,14.5
V038398,4,18620000.0,25.705,30.92,0,0,NONE,INDEPENDENT,False,22.65
V038399,2,9190000.0,21.725,25.41,0,0,NONE,INDEPENDENT,False,18.85
V038400,3,20550000.0,30.860000000000003,35.49,0,0,NONE,INDEPENDENT,False,26.54
V038401,1,8720000.0,23.39,23.39,0,0,NONE,INDEPENDENT,False,18.71
V038402,5,29290000.0,25.178,32.1,0,0,NONE,INDEPENDENT,False,22.91
V038403,5,16690000.0,27.052,38.01,0,0,NONE,INDEPENDENT,False,26.02
V038406,3,20480000.0,29.373333333333335,35.01,0,0,NONE,INDEPENDENT,False,25.75
V038407,1,9670000.0,23.11,23.11,0,0,NONE,INDEPENDENT,False,18.49
V038408,2,10170000.0,22.295,26.66,0,0,NONE,INDEPENDENT,False,19.58
V038409,2,4760000.0,14.905000000000001,15.99,0,0,NONE,INDEPENDENT,False,12.36
V038410,3,28030000.0,28.459999999999997,32.71,0,0,NONE,INDEPENDENT,False,24.47
V038412,1,6010000.0,25.37,25.37,0,0,NONE,INDEPENDENT,False,20.3
V038413,3,23020000.0,26.95,30.64,0,0,NONE,INDEPENDENT,False,23.04
V038414,2,12010000.0,22.835,23.16,0,0,NONE,INDEPENDENT,False,18.4
V038415,2,3870000.0,24.814999999999998,25.18,0,0,NONE,INDEPENDENT,False,20.0
V038416,3,15310000.0,22.416666666666668,27.8,0,0,NONE,INDEPENDENT,False,20.09
V038417,3,17210000.0,24.656666666666666,32.1,0,0,NONE,INDEPENDENT,False,22.7
V038419,1,2250000.0,14.45,14.45,0,0,NONE,INDEPENDENT,False,11.56
V038420,2,7870000.0,28.314999999999998,28.98,0,0,NONE,INDEPENDENT,False,22.92
V038421,1,3710000.0,22.15,22.15,0,0,NONE,INDEPENDENT,False,17.72
V038422,2,7200000.0,23.405,24.01,0,0,NONE,INDEPENDENT,False,18.97
V038423,2,9850000.0,25.66,28.94,0,0,NONE,INDEPENDENT,False,21.84
V038424,4,19530000.0,25.7425,36.66,0,0,NONE,INDEPENDENT,False,24.96
V038425,1,5470000.0,24.32,24.32,0,0,NONE,INDEPENDENT,False,19.46
V038426,3,11130000.0,19.156666666666666,21.8,0,0,NONE,INDEPENDENT,False,16.38
V038427,1,5750000.0,15.07,15.07,0,0,NONE,INDEPENDENT,False,12.06
V038428,1,1320000.0,18.79,18.79,0,0,NONE,INDEPENDENT,False,15.03
V038429,2,14840000.0,25.725,27.07,0,0,NONE,INDEPENDENT,False,21.12
V038430,3,13460000.0,18.27,21.1,0,0,NONE,INDEPENDENT,False,15.75
V038431,2,11930000.0,27.21,27.79,0,0,NONE,INDEPENDENT,False,22.0
V038432,1,6640000.0,25.49,25.49,0,0,NONE,INDEPENDENT,False,20.39
V038433,2,7110000.0,24.11,26.53,0,0,NONE,INDEPENDENT,False,20.26
V038434,3,17660000.0,30.44666666666667,40.06,0,0,NONE,INDEPENDENT,False,28.2
V038435,1,4750000.0,20.38,20.38,0,0,NONE,INDEPENDENT,False,16.3
V038436,6,43620000.0,26.694999999999997,32.97,0,0,NONE,INDEPENDENT,False,23.87
V038437,3,19580000.0,26.376666666666665,29.85,0,0,NONE,INDEPENDENT,False,22.49
V038438,2,15240000.0,22.39,28.64,0,0,NONE,INDEPENDENT,False,20.41
V038439,1,8730000.0,23.1,23.1,0,0,NONE,INDEPENDENT,False,18.48
V038440,3,15100000.0,24.27,35.93,0,0,NONE,INDEPENDENT,False,24.08
V038441,3,12650000.0,20.393333333333334,22.31,0,0,NONE,INDEPENDENT,False,17.08
V038442,1,8900000.0,17.22,17.22,0,0,NONE,INDEPENDENT,False,13.78
V038443,3,17320000.0,26.563333333333333,31.24,0,0,NONE,INDEPENDENT,False,23.12
V038444,2,5760000.0,20.439999999999998,21.07,0,0,NONE,INDEPENDENT,False,16.6
V038445,1,9270000.0,25.53,25.53,0,0,NONE,INDEPENDENT,False,20.42
V038446,1,6190000.0,24.14,24.14,0,0,NONE,INDEPENDENT,False,19.31
V038447,3,8230000.0,18.273333333333333,25.7,0,0,NONE,INDEPENDENT,False,17.59
V038448,4,25470000.0,30.625,34.75,0,0,NONE,INDEPENDENT,False,26.15
V038449,3,11040000.0,16.72,23.34,0,0,NONE,INDEPENDENT,False,16.02
V038450,4,10420000.0,25.125,28.57,0,0,NONE,INDEPENDENT,False,21.48
V038451,1,3690000.0,17.06,17.06,0,0,NONE,INDEPENDENT,False,13.65
V038452,4,23640000.0,24.0675,29.75,0,0,NONE,INDEPENDENT,False,21.53
V038454,2,9740000.0,23.43,23.74,0,0,NONE,INDEPENDENT,False,18.87
V038455,7,36340000.0,27.49857142857143,31.84,0,0,NONE,INDEPENDENT,False,23.74
V038456,4,27850000.0,27.5,29.35,0,0,NONE,INDEPENDENT,False,22.74
V038457,5,35270000.0,27.258,30.37,0,0,NONE,INDEPENDENT,False,23.05
V038458,1,5850000.0,19.52,19.52,0,0,NONE,INDEPENDENT,False,15.62
